Time,Bus 1003,Bus 1004,Bus 1005,Bus 1006,Bus 1007,Bus 1008,Bus 1009,Bus 1010,Bus 1011,Bus 1012,Bus 1013,Bus 1014,Bus 1015,Bus 1016,Bus 1017
2017-06-14 07:00:19.705,9.699735604714771,5.8496780177284515,24.315624487246644,8.413344395191007,1.112861052885654,1.4575078802518167,3.070546120211722,1.1761901520538627,2.233598720170477,3.17430620118178,0.3058788306622389,0.3765980511244794,0.325753866588949,2.2161065387638823,3.42888175880648
2017-06-14 08:00:19.710,21.588390994800566,8.319189535176752,24.294251810894018,11.208461455563214,1.4138976168036625,3.9922379029956123,3.508831586355488,1.731589589640395,3.1308190413935364,1.9353449185683602,2.200408184328314,0.35208424147829037,0.4368503271506423,1.4940190028174347,1.3871127516919415
2017-06-14 09:00:19.715,20.834341066345463,8.400064563810234,22.47347373211958,6.190146376497519,1.6525766437874108,5.288003083865121,3.9639178336500094,1.0085476956563828,1.887838028417053,3.1304676773405475,2.490315946355052,0.7619627404398905,0.43418051292832915,2.730076526097949,1.6745503871554293
2017-06-14 10:00:19.720,21.893569499043334,6.595579261037242,17.891730271693454,5.619092258686746,1.4901907978066844,6.583876698517726,5.391020453903911,1.389170129898079,1.6849112224669434,3.35421579679871,1.7836776478844774,0.27155608986799096,0.3383829794120315,3.570827437774996,0.7133749624292592
2017-06-14 11:00:19.725,26.176066392067636,7.908181784857878,15.551964925509157,6.0069644239582685,0.7958032607398653,6.872245532756558,8.797712279367698,1.3519956830711706,1.6544548644228536,2.071596093672847,1.554751545372698,0.27363746380499,0.3003773291691113,2.59036826697489,0.8906150420942621
2017-06-14 12:00:19.730,22.072317470107667,8.054512224850802,17.728528267169708,3.94601636978956,1.1425661727211216,7.897812757752469,9.59512480548857,1.8024607361526097,2.5472467111584387,5.153922473285978,0.9875268929681971,0.5356593094265152,0.5406579178940117,5.1519131294723834,3.1805492141224163
2017-06-14 13:00:19.735,26.67424027127724,12.351973131899664,20.893916647888346,7.390725288087266,1.1218353437420883,10.118170759879852,9.139990710024733,4.059429879221938,2.1687989097718634,5.287642554255599,1.0347889768574623,0.4320370681444278,0.3221772333804138,5.50001979339726,3.7994979465210057
2017-06-14 14:00:19.740,26.413567911821453,13.319135903084902,18.876007509847476,5.890362574756145,0.8565712106741502,8.734909542175211,5.9726718398811744,3.832237466397352,2.238169214815431,4.142479362210911,0.7422076314331273,0.539410728196306,0.48048465139481894,3.346010735664219,5.422874290461875
2017-06-14 15:00:19.745,23.40540690809161,18.495289051998654,16.359601043294987,8.740245372482322,1.7437364777801914,11.133251499721345,5.555468216931488,3.221384576649611,1.5214563564180366,5.857547419161674,1.4007527087526552,1.1740051744857392,0.4786851001097247,5.082775650603219,3.8545772488912586
2017-06-14 16:00:19.750,21.974287651455164,12.931408383825378,23.21740211746547,7.993788000201336,3.3912059147758185,7.1392937665185165,15.628917168147513,3.4940237338929094,4.341446353095155,6.863922423173373,2.2825494541984876,1.9802451650243864,0.7656654204787265,5.355618394565081,4.846451481850021
