Hora,P_kW,Q_kvar,Vmin_pu,Vmax_pu
2135,1109.2694522605802,194.45586995544454,0.9954604388595227,1.0211234201001413
2136,1108.9761729280917,194.31848237740212,0.9954601524536828,1.0211249326103922
2137,1105.9555788444854,192.95370946805687,0.9954759081019321,1.0211449039001332
2138,1106.6424073909084,193.20397784024104,0.9954731423105758,1.0211426362224862
2139,1107.2998500636086,193.49195298667246,0.995468075293457,1.0211381067862608
2140,1108.1833456652168,193.89932809290306,0.995468988901808,1.0211317109719675
2141,1108.707225276158,194.11355548431843,0.995462184025733,1.0211271726400897
2142,1114.401231053349,196.42975915929506,0.9954330492021489,1.02107958442411
2143,1120.0401331918547,198.56569922106965,0.9954074160090823,1.0210377235747747
2144,1126.431832930517,200.66306387173717,0.9953783992086809,1.0210044764934667
2145,1129.5804180078555,202.17373636666028,0.9953620213964198,1.020987881625966
2146,1128.8454295775553,201.87653716253325,0.9953612364648003,1.020996509681764
2147,1127.702639797871,201.28690131511,0.9953722201033659,1.0210142425249198
2148,1127.6556634284593,201.26125782383923,0.9953736186695935,1.021001244326868
2149,1125.6233774502307,200.55919103571418,0.9953875155436116,1.0210074166382919
2150,1124.8153422254675,200.2964357165097,0.9953920781453302,1.0210123427316067
2151,1125.1322448897283,200.27050544053535,0.9953890658887178,1.0210126147957048
2152,1120.2721072592922,198.43333917395776,0.9954111408049617,1.0210438650338614
2153,1118.063364316961,197.69741020989434,0.9954193956252942,1.0210613015381438
2154,1117.1110906590634,197.5231277324807,0.995420962192773,1.021069506825829
2155,1117.874493580753,197.97294158349519,0.9954286595185877,1.0210608505646102
2156,1115.2351745986848,196.87887166371837,0.9954456217561991,1.0210779080209447
2157,1110.1076977766525,194.7264287625398,0.9954614577628766,1.0211096431876043
2158,1109.1405704171427,194.2927141988873,0.9954581815856899,1.021118948194365
2159,1107.745075022608,193.67738238364103,0.99546854395649,1.0211347435620464
2160,1106.2858041230436,193.08511480220446,0.995477027204684,1.0211425232877374
2161,1105.5755868479134,192.8080934322694,0.9954790304110123,1.0211462438095793
2162,1106.1074675671869,192.99123877563136,0.9954773199335208,1.0211452180981142
2163,1106.2452828683638,192.98306645915454,0.9954763178439466,1.0211463159679464
2164,1107.1445803476158,193.42873982465898,0.9954737123953971,1.0211371937756393
2165,1107.5637640840941,193.45675096223601,0.9954723260017035,1.0211381826773767
2166,1109.911673987271,194.5276900230762,0.9954630892546001,1.021110801617884
2167,1111.0758436492586,195.0619758853304,0.9954536301096759,1.0210955920748794
2168,1117.2329325609644,197.1977572615364,0.9954185501327517,1.0210611145667423
2169,1116.0433522902779,196.89186616386473,0.995433429207811,1.0210622023982139
2170,1114.8534732137282,196.4965251624601,0.9954451852510774,1.0210689062454918
2171,1113.9716836457746,196.00005215090974,0.9954465819955484,1.0210876816616288
2172,1112.2914124562808,195.39957050354576,0.9954469755485648,1.021098097181368
2173,1112.076844627373,195.460854918945,0.9954484036865786,1.0210988809341386
2174,1108.9226643281256,194.08487330880442,0.9954577252802446,1.0211316331936282
2175,1107.2129934868785,193.40022703252845,0.9954733108330762,1.021137488078825
2176,1107.990860461918,193.69057507460326,0.9954674118794276,1.021135720501957
2177,1107.2235487305957,193.5068140098074,0.9954686379746892,1.02113723662825
2178,1110.3005802195025,194.76258932583406,0.9954609883491455,1.0211169550937014
2179,1110.3163507790673,194.87194206586625,0.9954659472458564,1.0211099476760146
2180,1110.673972647925,195.00307724736888,0.9954665527901855,1.0211081794465984
2181,1109.9009290238178,194.80340258155906,0.9954676069322889,1.0211013679008134
2182,1107.9825964418048,193.89141631730325,0.9954724617932328,1.021125573098448
2183,1106.1600069215879,193.0654627657811,0.9954769369782146,1.0211419850075492
2184,1106.2920422234033,193.1122161752857,0.9954760746890093,1.021143726950315
2185,1105.5207117365817,192.78646546944972,0.995479069283814,1.0211469466601388
2186,1105.803735320862,192.91252115575242,0.9954791209614171,1.0211442035779759
2187,1106.0755698635533,193.0185969882363,0.995477463080359,1.0211428227894572
2188,1105.7872067822766,192.9075763799239,0.9954803943395686,1.0211446180837132
2189,1106.2387151898638,193.11481880759152,0.9954746762052831,1.0211399242497825
2190,1108.033114617666,193.89947427163716,0.9954669534968765,1.0211261160613183
2191,1110.7012003178238,195.018100510153,0.9954526435959066,1.021109275142793
2192,1111.359103436448,195.34556063590802,0.9954553782431736,1.0210960317438909
2193,1113.5820826616944,196.1756256727309,0.9954497270539058,1.0210826894253038
2194,1112.6026860214718,195.94864515680862,0.9954503023192138,1.0210854828800602
2195,1113.4218541685777,196.41498392581002,0.99545265678089,1.021068883697723
2196,1112.3289622508325,195.66853628297494,0.9954490807404351,1.0210918543221101
2197,1108.6078008300287,194.16897039848212,0.9954679140520406,1.021114213226362
2198,1110.6257253532522,195.05808926300946,0.995466008177787,1.02110363724346
2199,1111.0959252699106,195.25247928312834,0.9954662335140936,1.021101100310364
2200,1111.5989320063843,195.30853950622586,0.9954535418584488,1.0211062419811172
2201,1110.7928850308015,194.97955907976646,0.9954591658538882,1.0211152264321413
2202,1111.1159916793135,195.1263445147259,0.9954652760873971,1.0211090144822574
2203,1107.893691432028,193.76479032298423,0.9954710247931007,1.021129316985524
2204,1107.9507843756314,193.7957538958942,0.9954653750117579,1.021128719312711
2205,1107.112721418921,193.4277514284204,0.9954726796875907,1.0211390304250267
2206,1106.1399452062244,193.01469000415062,0.9954752531421714,1.0211456700474437
2207,1106.1183957845099,192.9828176756657,0.9954754273391548,1.021147575275723
2208,1106.2187810754824,193.06813371331157,0.9954755280436769,1.0211452726980657
2209,1106.0546856381445,193.01303253541434,0.995478253608466,1.021146179227718
2210,1106.666521661174,193.2573217940168,0.9954736152336966,1.0211402498097615
2211,1105.8890208358605,192.92986744962127,0.9954765998972804,1.0211460802802514
2212,1106.7566186796882,193.3194130450461,0.9954770056355017,1.02113913758296
2213,1108.6342500762537,194.07750406109938,0.9954682504777294,1.021125862613762
2214,1116.733857450721,197.20425275315725,0.9954284074065749,1.0210611482146648
2215,1120.5006833240452,198.63168115519943,0.9954050354162157,1.0210381959254557
2216,1125.3676595989768,200.4216461252245,0.9953789513386047,1.021014693433311
2217,1125.7556092233967,200.5976220450065,0.9953773747715304,1.021013319756269
2218,1124.3890550841966,199.99030437548728,0.9953822623657512,1.0210290198687915
